date,freq,variable,value
1992-05-01,m,MGSG,15955.0
1992-05-01,m,MGSH,12428.0
1992-05-01,m,MGSI,16613.0
1992-05-01,m,MGSJ,5665.0
1992-05-01,m,MGSK,10948.0
1992-05-01,m,MGSL,44996.0
1992-05-01,m,MGSM,21621.0
1992-05-01,m,MGSN,23375.0
1992-05-01,m,MGSP,86.5
1992-05-01,m,MGSR,56.9
1992-05-01,m,MGSS,65.3
1992-05-01,m,MGST,49.1
1992-05-01,m,MGSV,76.4
1992-05-01,m,MGSX,9.8
1992-05-01,m,MGSY,11.5
1992-05-01,m,MGSZ,7.6
1992-05-01,m,MGTA,21540.0
1992-05-01,m,MGTB,11237.0
1992-05-01,m,MGTC,10303.0
1992-05-01,m,MGTD,3472.0
1992-05-01,m,MGTE,2563.0
1992-05-01,m,MGTF,909.0
1992-05-01,m,MGTG,177.0
1992-05-01,m,MGTH,55.0
1992-05-01,m,MGTI,122.0
1992-05-01,m,MGTJ,364.0
1992-05-01,m,MGTK,233.0
1992-05-01,m,MGTL,132.0
1992-05-01,m,MGTM,25554.0
1992-05-01,m,MGTN,14087.0
1992-05-01,m,MGTO,11467.0
1992-05-01,m,MGTP,2743.0
1992-05-01,m,MGTQ,1825.0
1992-05-01,m,MGTR,918.0
1992-05-01,m,MGTS,28297.0
1992-05-01,m,MGTT,15912.0
1992-05-01,m,MGTU,12385.0
1992-05-01,m,MGTV,16699.0
1992-05-01,m,MGTW,5709.0
1992-05-01,m,MGTX,10990.0
1992-05-01,m,MGUE,56.8
1992-05-01,m,MGUF,65.2
1992-05-01,m,MGUG,49.1
1992-05-01,m,MGUI,76.3
1992-05-01,m,MGUK,9.7
1992-05-01,m,MGUL,11.5
1992-05-01,m,MGUM,7.4
1992-05-01,m,MGUQ,4439.0
1992-05-01,m,MGUR,2309.0
1992-05-01,m,MGUS,2130.0
1992-05-01,m,MGUX,2855.0
1992-05-01,m,MGVA,304.0
1992-05-01,m,MGVF,858.0
1992-05-01,m,MGVG,547.0
1992-05-01,m,MGVH,310.0
1992-05-01,m,MGVI,1466.0
1992-05-01,m,MGVJ,939.0
1992-05-01,m,MGVK,526.0
1992-05-01,m,MGVM,335.0
1992-05-01,m,MGVP,16.0
1992-05-01,m,MGVU,1843.0
1992-05-01,m,MGVV,743.0
1992-05-01,m,MGVW,1100.0
1992-05-01,m,MGWB,1143.0
1992-05-01,m,MGWE,3227.0
1992-05-01,m,MGWG,63.1
1992-05-01,m,MGWH,73.8
1992-05-01,m,MGWI,53.2
1992-05-01,m,MGWQ,73.6
1992-05-01,m,MGWT,9.0
1992-05-01,m,MGWY,16.2
1992-05-01,m,MGWZ,19.2
1992-05-01,m,MGXA,12.7
1992-05-01,m,MGXB,8.5
1992-05-01,m,MGXC,9.8
1992-05-01,m,MGXD,6.9
1992-05-01,m,MGXF,10.5
1992-05-01,m,MGXI,5.0
1992-05-01,m,MGYK,701.0
1992-05-01,m,MGYL,496.0
1992-05-01,m,MGYM,388.0
1992-05-01,m,MGYN,188.0
1992-05-01,m,MGYO,748.0
1992-05-01,m,MGYP,257.0
1992-05-01,m,S2PN,25605.0
1992-05-01,m,S2PO,2777.0
1992-05-01,m,S2PP,16613.0
1992-05-01,m,S2PQ,25122.0
1992-05-01,m,S2PR,2755.0
1992-05-01,m,S2PS,8481.0
1992-05-01,m,S2PT,56.9
1992-05-01,m,S2PU,9.8
1992-05-01,m,S2PV,36.9
1992-05-01,m,S2PW,69.1
1992-05-01,m,S2PX,9.9
1992-05-01,m,S2PY,23.3
1992-05-01,m,S2PZ,0.0
1992-05-01,m,S2Q2,0.0
1992-05-01,m,S2Q3,0.0
1992-05-01,m,S2Q4,0.0
1992-05-01,m,S2Q5,0.0
1992-05-01,m,S2Q6,0.0
1992-05-01,m,S2Q7,0.0
1992-05-01,m,S2Q8,0.0
1992-05-01,m,S2Q9,0.0
1992-05-01,m,S2QA,0.0
1992-05-01,m,S2QB,0.0
1992-05-01,m,S2QC,0.0
1992-05-01,m,S2QD,0.0
1992-05-01,m,S2QE,0.0
1992-05-01,m,S2QF,0.0
1992-05-01,m,S2QG,0.0
1992-05-01,m,S2QH,0.0
1992-05-01,m,S2QI,0.0
1992-05-01,m,S2QJ,0.0
1992-05-01,m,S2QK,0.0
1992-05-01,m,S2QL,0.0
1992-05-01,m,S2QM,0.0
1992-05-01,m,S2QN,0.0
1992-05-01,m,S2QO,0.0
1992-05-01,m,YBSF,13814.0
1992-05-01,m,YBSI,1821.0
1992-05-01,m,YBSL,15636.0
1992-05-01,m,YBSO,2439.0
1992-05-01,m,YBSR,13782.0
1992-05-01,m,YBSU,1810.0
1992-05-01,m,YBSX,15591.0
1992-05-01,m,YBTA,2483.0
1992-05-01,m,YBTC,36.9
1992-05-01,m,YBTD,26.2
1992-05-01,m,YBTE,46.8
1992-05-01,m,YBTG,18074.0
1992-05-01,m,YBTJ,11.6
1992-05-01,m,YBTM,13.5
1992-05-01,m,YBTO,665.0
1992-05-01,m,YBTP,341.0
1992-05-01,m,YBTQ,324.0
1992-05-01,m,YBTR,3774.0
1992-05-01,m,YBTS,1968.0
1992-05-01,m,YBTT,1806.0
1992-05-01,m,YBTU,6562.0
1992-05-01,m,YBTV,3693.0
1992-05-01,m,YBTW,2869.0
1992-05-01,m,YBTX,9155.0
1992-05-01,m,YBTY,4957.0
1992-05-01,m,YBTZ,4197.0
1992-05-01,m,YBUA,48.4
1992-05-01,m,YBUB,48.6
1992-05-01,m,YBUC,48.2
1992-05-01,m,YBUD,65.4
1992-05-01,m,YBUE,67.9
1992-05-01,m,YBUF,63.0
1992-05-01,m,YBUG,73.6
1992-05-01,m,YBUH,83.4
1992-05-01,m,YBUI,63.9
1992-05-01,m,YBUJ,79.7
1992-05-01,m,YBUK,86.7
1992-05-01,m,YBUL,72.7
1992-05-01,m,YBUN,65.9
1992-05-01,m,YBUQ,8.6
1992-05-01,m,YBUS,847.6
1992-05-01,m,YBUT,545.7
1992-05-01,m,YBUU,302.0
1992-05-01,m,YBUV,33.2
1992-05-01,m,YBUW,38.7
1992-05-01,m,YBUX,26.3
1992-05-01,m,YBUY,38.2
1992-05-01,m,YBUZ,40.1
1992-05-01,m,YBVA,34.5
1992-05-01,m,YBVB,14.8
1992-05-01,m,YBVC,14.5
1992-05-01,m,YBVD,14.9
1992-05-01,m,YBVE,9.4
1992-05-01,m,YBVF,10.7
1992-05-01,m,YBVG,8.4
1992-05-01,m,YBVH,154.0
1992-05-01,m,YBVI,86.0
1992-05-01,m,YBVJ,69.0
1992-05-01,m,YBVK,18.8
1992-05-01,m,YBVL,20.1
1992-05-01,m,YBVM,17.5
1992-05-01,m,YBVN,703.0
1992-05-01,m,YBVO,461.0
1992-05-01,m,YBVP,242.0
1992-05-01,m,YBVQ,15.7
1992-05-01,m,YBVR,19.0
1992-05-01,m,YBVS,11.8
1992-05-01,m,YBVT,454.0
1992-05-01,m,YBVU,351.0
1992-05-01,m,YBVV,103.0
1992-05-01,m,YBVW,7.7
1992-05-01,m,YBVX,10.0
1992-05-01,m,YBVY,4.3
1992-05-01,m,YBWA,1833.0
1992-05-01,m,YBWD,606.0
1992-05-01,m,YBWF,1197.0
1992-05-01,m,YBWG,575.0
1992-05-01,m,YBWH,1005.0
1992-05-01,m,YBWI,36.2
1992-05-01,m,YBWJ,40.7
1992-05-01,m,YBWK,27.3
1992-05-01,m,YBWL,463.0
1992-05-01,m,YBWM,353.0
1992-05-01,m,YBWN,110.0
1992-05-01,m,YBWP,698.0
1992-05-01,m,YBWS,385.0
1992-05-01,m,YBWV,738.0
1992-05-01,m,YBWY,40.5
1992-05-01,m,YBXB,346.0
1992-05-01,m,YBXD,119.0
1992-05-01,m,YBXE,64.0
1992-05-01,m,YBXF,55.0
1992-05-01,m,YBXG,26.0
1992-05-01,m,YBXH,15.0
1992-05-01,m,YBXI,11.0
1992-05-01,m,YBXJ,9.0
1992-05-01,m,YBXK,7.0
1992-05-01,m,YBXM,6.0
1992-05-01,m,YBXN,7.6
1992-05-01,m,YBXS,335.0
1992-05-01,m,YBXT,198.0
1992-05-01,m,YBXU,138.0
1992-05-01,m,YBXV,154.0
1992-05-01,m,YBXW,106.0
1992-05-01,m,YBXX,48.0
1992-05-01,m,YBXY,213.0
1992-05-01,m,YBXZ,157.0
1992-05-01,m,YBYA,56.0
1992-05-01,m,YBYB,30.3
1992-05-01,m,YBYC,34.1
1992-05-01,m,YBYD,23.2
1992-05-01,m,YBYE,71.0
1992-05-01,m,YBYF,53.0
1992-05-01,m,YBYG,18.0
1992-05-01,m,YBYH,598.0
1992-05-01,m,YBYI,337.0
1992-05-01,m,YBYJ,261.0
1992-05-01,m,YBYK,308.0
1992-05-01,m,YBYL,197.0
1992-05-01,m,YBYM,111.0
1992-05-01,m,YBYN,559.0
1992-05-01,m,YBYO,405.0
1992-05-01,m,YBYP,155.0
1992-05-01,m,YBYQ,38.2
1992-05-01,m,YBYR,43.1
1992-05-01,m,YBYS,29.4
1992-05-01,m,YBYT,261.0
1992-05-01,m,YBYU,192.0
1992-05-01,m,YBYV,68.0
1992-05-01,m,YBYW,144.0
1992-05-01,m,YBYX,102.0
1992-05-01,m,YBYY,42.0
1992-05-01,m,YBYZ,87.0
1992-05-01,m,YBZA,69.0
1992-05-01,m,YBZB,18.0
1992-05-01,m,YBZC,223.0
1992-05-01,m,YBZD,180.0
1992-05-01,m,YBZE,43.0
1992-05-01,m,YBZF,49.1
1992-05-01,m,YBZG,51.3
1992-05-01,m,YBZH,41.8
1992-05-01,m,YBZI,131.0
1992-05-01,m,YBZJ,108.0
1992-05-01,m,YBZK,23.0
1992-05-01,m,YBZL,819.0
1992-05-01,m,YBZM,427.0
1992-05-01,m,YBZN,393.0
1992-05-01,m,YBZO,4477.0
1992-05-01,m,YBZP,2429.0
1992-05-01,m,YBZQ,2048.0
1992-05-01,m,YBZR,7337.0
1992-05-01,m,YBZS,4200.0
1992-05-01,m,YBZT,3137.0
1992-05-01,m,YBZU,9846.0
1992-05-01,m,YBZV,5390.0
1992-05-01,m,YBZW,4456.0
1992-05-01,m,YBZY,3190.0
1992-05-01,m,YCAE,320.0
1992-05-01,m,YCAG,59.6
1992-05-01,m,YCAH,60.9
1992-05-01,m,YCAI,58.4
1992-05-01,m,YCAJ,77.6
1992-05-01,m,YCAK,83.8
1992-05-01,m,YCAL,71.4
1992-05-01,m,YCAM,82.3
1992-05-01,m,YCAN,94.9
1992-05-01,m,YCAO,69.9
1992-05-01,m,YCAP,85.7
1992-05-01,m,YCAQ,94.3
1992-05-01,m,YCAR,77.2
1992-05-01,m,YCAS,554.0
1992-05-01,m,YCAT,274.0
1992-05-01,m,YCAU,280.0
1992-05-01,m,YCAV,1289.0
1992-05-01,m,YCAW,469.0
1992-05-01,m,YCAX,820.0
1992-05-01,m,YCAY,1578.0
1992-05-01,m,YCAZ,225.0
1992-05-01,m,YCBA,1353.0
1992-05-01,m,YCBB,1642.0
1992-05-01,m,YCBC,327.0
1992-05-01,m,YCBD,1315.0
1992-05-01,m,YCBE,19583.0
1992-05-01,m,YCBF,13129.0
1992-05-01,m,YCBG,6454.0
1992-05-01,m,YCBH,6023.0
1992-05-01,m,YCBI,989.0
1992-05-01,m,YCBJ,5033.0
1992-05-01,m,YCBK,16473.0
1992-05-01,m,YCBL,10606.0
1992-05-01,m,YCBM,5867.0
1992-05-01,m,YCBN,5102.0
1992-05-01,m,YCBO,644.0
1992-05-01,m,YCBP,4459.0
1992-05-01,m,YCBQ,2875.0
1992-05-01,m,YCBR,2382.0
1992-05-01,m,YCBS,493.0
1992-05-01,m,YCBT,612.0
1992-05-01,m,YCBU,196.0
1992-05-01,m,YCBV,416.0
1992-05-01,m,YCBW,953.0
1992-05-01,m,YCBX,436.0
1992-05-01,m,YCBY,517.0
1992-05-01,m,YCBZ,1272.0
1992-05-01,m,YCCA,541.0
1992-05-01,m,YCCB,731.0
1992-05-01,m,YCCC,5.9
1992-05-01,m,YCCD,4.8
1992-05-01,m,YCCE,7.1
1992-05-01,m,YCCF,464.0
1992-05-01,m,YCCG,233.0
1992-05-01,m,YCCH,231.0
1992-05-01,m,YCCI,36.5
1992-05-01,m,YCCJ,43.0
1992-05-01,m,YCCK,31.6
1992-05-01,m,YCCL,358.0
1992-05-01,m,YCCM,106.0
1992-05-01,m,YCCN,253.0
1992-05-01,m,YCCO,73.0
1992-05-01,m,YCCP,37.0
1992-05-01,m,YCCQ,36.0
1992-05-01,m,YCCR,376.0
1992-05-01,m,YCCS,165.0
1992-05-01,m,YCCT,211.0
1992-05-01,m,YCCU,5715.0
1992-05-01,m,YCCV,839.0
1992-05-01,m,YCCW,4875.0
1992-05-01,m,YCCX,663.0
1992-05-01,m,YCCY,201.0
1992-05-01,m,YCCZ,462.0
1992-05-01,m,YCDA,11.6
1992-05-01,m,YCDB,24.0
1992-05-01,m,YCDC,9.5
1992-05-01,m,YCDD,4341.0
1992-05-01,m,YCDE,346.0
1992-05-01,m,YCDF,3994.0
1992-05-01,m,YCDG,88.0
1992-05-01,m,YCDH,25.0
1992-05-01,m,YCDI,63.0
1992-05-01,m,YCDJ,615.0
1992-05-01,m,YCDK,263.0
1992-05-01,m,YCDL,352.0
1992-05-01,m,YCDM,491.0
1992-05-01,m,YCDN,109.0
1992-05-01,m,YCDO,382.0
1992-05-01,m,YCDP,2097.0
1992-05-01,m,YCDQ,353.0
1992-05-01,m,YCDR,1745.0
1992-05-01,m,YCDS,3467.0
1992-05-01,m,YCDT,585.0
1992-05-01,m,YCDU,2882.0
1992-05-01,m,YCDV,13351.0
1992-05-01,m,YCDW,7918.0
1992-05-01,m,YCDX,5433.0
1992-05-01,m,YCDY,6198.0
1992-05-01,m,YCDZ,5153.0
1992-05-01,m,YCEA,1045.0
1992-05-01,m,YCEB,343.0
1992-05-01,m,YCEC,75.0
1992-05-01,m,YCED,268.0
1992-05-01,m,YCEE,1824.0
1992-05-01,m,YCEF,278.0
1992-05-01,m,YCEG,1547.0
1992-05-01,m,YCEH,2952.0
1992-05-01,m,YCEI,346.0
1992-05-01,m,YCEJ,2605.0
1992-05-01,m,YCEK,11897.0
1992-05-01,m,YCEL,6793.0
1992-05-01,m,YCEM,5104.0
1992-05-01,m,YCEN,4559.0
1992-05-01,m,YCEO,3757.0
1992-05-01,m,YCEP,802.0
1992-05-01,m,YCEQ,96.0
1992-05-01,m,YCER,25.0
1992-05-01,m,YCES,70.0
1992-05-01,m,YCET,211.0
1992-05-01,m,YCEU,57.0
1992-05-01,m,YCEV,154.0
1992-05-01,m,YCEW,420.0
1992-05-01,m,YCEX,196.0
1992-05-01,m,YCEY,224.0
1992-05-01,m,YCEZ,1166.0
1992-05-01,m,YCFA,940.0
1992-05-01,m,YCFB,226.0
1992-05-01,m,YCFC,1594.0
1992-05-01,m,YCFD,1360.0
1992-05-01,m,YCFE,234.0
1992-05-01,m,YCGM,774.0
1992-05-01,m,YCGN,507.0
1992-05-01,m,YCGO,267.0
1992-05-01,m,YCGP,10.6
1992-05-01,m,YCGQ,12.1
1992-05-01,m,YCGR,8.5
1992-05-01,m,YCGS,691.0
1992-05-01,m,YCGT,432.0
1992-05-01,m,YCGU,259.0
1992-05-01,m,YCGV,7.0
1992-05-01,m,YCGW,8.0
1992-05-01,m,YCGX,5.8
1992-05-01,m,YCHC,2025.0
1992-05-01,m,YCHD,5308.0
1992-05-01,m,YCHE,3868.0
1992-05-01,m,YCHF,3164.0
1992-05-01,m,YCHG,4083.0
1992-05-01,m,YCHH,4032.0
1992-05-01,m,YCHI,5389.0
1992-05-01,m,YCHJ,5993.0
1992-05-01,m,YCHK,3716.0
1992-05-01,m,YCHL,37579.0
1992-05-01,m,YCHM,2250.0
1992-05-01,m,YCHN,3990.0
1992-05-01,m,YCHO,43818.0
1992-05-01,m,YCHP,1204.0
1992-05-01,m,YCHQ,3261.0
1992-05-01,m,YCHR,2414.0
1992-05-01,m,YCHS,2026.0
1992-05-01,m,YCHT,2570.0
1992-05-01,m,YCHU,2665.0
1992-05-01,m,YCHV,3437.0
1992-05-01,m,YCHW,3961.0
1992-05-01,m,YCHX,2330.0
1992-05-01,m,YCHY,23867.0
1992-05-01,m,YCHZ,1295.0
1992-05-01,m,YCIA,2515.0
1992-05-01,m,YCIB,27678.0
1992-05-01,m,YCIP,679.0
1992-05-01,m,YCIQ,1831.0
1992-05-01,m,YCIR,1350.0
1992-05-01,m,YCIS,1131.0
1992-05-01,m,YCIT,1471.0
1992-05-01,m,YCIU,1507.0
1992-05-01,m,YCIV,1924.0
1992-05-01,m,YCIW,2218.0
1992-05-01,m,YCIX,1311.0
1992-05-01,m,YCIY,13422.0
1992-05-01,m,YCIZ,726.0
1992-05-01,m,YCJA,1402.0
1992-05-01,m,YCJB,15549.0
1992-05-01,m,YCJC,525.0
1992-05-01,m,YCJD,1430.0
1992-05-01,m,YCJE,1064.0
1992-05-01,m,YCJF,895.0
1992-05-01,m,YCJG,1099.0
1992-05-01,m,YCJH,1158.0
1992-05-01,m,YCJI,1513.0
1992-05-01,m,YCJJ,1743.0
1992-05-01,m,YCJK,1019.0
1992-05-01,m,YCJL,10445.0
1992-05-01,m,YCJM,569.0
1992-05-01,m,YCJN,1114.0
1992-05-01,m,YCJO,12128.0
1992-05-01,m,YCJP,1057.0
1992-05-01,m,YCJQ,2928.0
1992-05-01,m,YCJR,2182.0
1992-05-01,m,YCJS,1856.0
1992-05-01,m,YCJT,2290.0
1992-05-01,m,YCJU,2447.0
1992-05-01,m,YCJV,3011.0
1992-05-01,m,YCJW,3644.0
1992-05-01,m,YCJX,2119.0
1992-05-01,m,YCJY,21533.0
1992-05-01,m,YCJZ,1177.0
1992-05-01,m,YCKA,2277.0
1992-05-01,m,YCKB,24988.0
1992-05-01,m,YCKP,574.0
1992-05-01,m,YCKQ,1599.0
1992-05-01,m,YCKR,1197.0
1992-05-01,m,YCKS,1020.0
1992-05-01,m,YCKT,1284.0
1992-05-01,m,YCKU,1363.0
1992-05-01,m,YCKV,1657.0
1992-05-01,m,YCKW,2009.0
1992-05-01,m,YCKX,1179.0
1992-05-01,m,YCKY,11883.0
1992-05-01,m,YCKZ,641.0
1992-05-01,m,YCLA,1250.0
1992-05-01,m,YCLB,13774.0
1992-05-01,m,YCLC,69.6
1992-05-01,m,YCLD,73.9
1992-05-01,m,YCLE,75.8
1992-05-01,m,YCLF,78.2
1992-05-01,m,YCLG,75.6
1992-05-01,m,YCLH,81.5
1992-05-01,m,YCLI,73.8
1992-05-01,m,YCLJ,81.3
1992-05-01,m,YCLK,79.9
1992-05-01,m,YCLL,77.0
1992-05-01,m,YCLM,71.0
1992-05-01,m,YCLN,76.5
1992-05-01,m,YCLO,76.6
1992-05-01,m,YCLP,482.0
1992-05-01,m,YCLQ,1329.0
1992-05-01,m,YCLR,985.0
1992-05-01,m,YCLS,836.0
1992-05-01,m,YCLT,1006.0
1992-05-01,m,YCLU,1084.0
1992-05-01,m,YCLV,1354.0
1992-05-01,m,YCLW,1634.0
1992-05-01,m,YCLX,940.0
1992-05-01,m,YCLY,9650.0
1992-05-01,m,YCLZ,536.0
1992-05-01,m,YCMA,1027.0
1992-05-01,m,YCMB,11214.0
1992-05-01,m,YCMP,147.0
1992-05-01,m,YCMQ,333.0
1992-05-01,m,YCMR,232.0
1992-05-01,m,YCMS,170.0
1992-05-01,m,YCMT,280.0
1992-05-01,m,YCMU,218.0
1992-05-01,m,YCMV,426.0
1992-05-01,m,YCMW,317.0
1992-05-01,m,YCMX,211.0
1992-05-01,m,YCMY,2334.0
1992-05-01,m,YCMZ,118.0
1992-05-01,m,YCNA,238.0
1992-05-01,m,YCNB,2690.0
1992-05-01,m,YCNC,12.2
1992-05-01,m,YCND,10.2
1992-05-01,m,YCNE,9.6
1992-05-01,m,YCNF,8.4
1992-05-01,m,YCNG,10.9
1992-05-01,m,YCNH,8.2
1992-05-01,m,YCNI,12.4
1992-05-01,m,YCNJ,8.0
1992-05-01,m,YCNK,9.0
1992-05-01,m,YCNL,9.8
1992-05-01,m,YCNM,9.1
1992-05-01,m,YCNN,9.5
1992-05-01,m,YCNO,9.7
1992-05-01,m,YCNP,105.0
1992-05-01,m,YCNQ,232.0
1992-05-01,m,YCNR,153.0
1992-05-01,m,YCNS,111.0
1992-05-01,m,YCNT,187.0
1992-05-01,m,YCNU,144.0
1992-05-01,m,YCNV,267.0
1992-05-01,m,YCNW,209.0
1992-05-01,m,YCNX,132.0
1992-05-01,m,YCNY,1539.0
1992-05-01,m,YCNZ,85.0
1992-05-01,m,YCOA,152.0
1992-05-01,m,YCOB,1775.0
1992-05-01,m,YCOC,15.5
1992-05-01,m,YCOD,12.7
1992-05-01,m,YCOE,11.3
1992-05-01,m,YCOF,9.8
1992-05-01,m,YCOG,12.7
1992-05-01,m,YCOH,9.5
1992-05-01,m,YCOI,13.9
1992-05-01,m,YCOJ,9.4
1992-05-01,m,YCOK,10.0
1992-05-01,m,YCOL,11.5
1992-05-01,m,YCOM,11.7
1992-05-01,m,YCON,10.8
1992-05-01,m,YCOO,11.4
1992-05-01,m,YCOP,42.0
1992-05-01,m,YCOQ,101.0
1992-05-01,m,YCOR,79.0
1992-05-01,m,YCOS,59.0
1992-05-01,m,YCOT,93.0
1992-05-01,m,YCOU,74.0
1992-05-01,m,YCOV,159.0
1992-05-01,m,YCOW,109.0
1992-05-01,m,YCOX,79.0
1992-05-01,m,YCOY,795.0
1992-05-01,m,YCOZ,33.0
1992-05-01,m,YCPA,87.0
1992-05-01,m,YCPB,914.0
1992-05-01,m,YCPC,8.1
1992-05-01,m,YCPD,7.0
1992-05-01,m,YCPE,7.4
1992-05-01,m,YCPF,6.6
1992-05-01,m,YCPG,8.5
1992-05-01,m,YCPH,6.4
1992-05-01,m,YCPI,10.5
1992-05-01,m,YCPJ,6.2
1992-05-01,m,YCPK,7.8
1992-05-01,m,YCPL,7.6
1992-05-01,m,YCPM,5.8
1992-05-01,m,YCPN,7.8
1992-05-01,m,YCPO,7.5
1992-05-01,m,YCPX,5201.0
1992-05-01,m,YCQA,2800.0
1992-05-01,m,YCQD,2401.0
1992-05-01,m,YCQY,4370.0
1992-05-01,m,YCRB,2267.0
1992-05-01,m,YCRE,2104.0
1992-05-01,m,YCRZ,830.0
1992-05-01,m,YCSC,533.0
1992-05-01,m,YCSF,297.0
1992-05-01,m,YCTA,1939.0
1992-05-01,m,YCTD,799.0
1992-05-01,m,YCTG,1140.0
1992-05-01,m,YCVC,61.2
1992-05-01,m,YCVF,63.0
1992-05-01,m,YCVI,59.4
1992-05-01,m,YCWD,16.0
1992-05-01,m,YCWG,19.0
1992-05-01,m,YCWJ,12.4
1992-05-01,m,YCXE,27.2
1992-05-01,m,YCXH,22.2
1992-05-01,m,YCXK,32.2
1992-05-01,m,YCZE,1177.0
1992-05-01,m,ZSEX,406.0
1992-05-01,m,ZSEZ,299.0
1992-05-01,m,ZSFA,87.0
1992-05-01,m,ZSFB,12.4
1992-05-01,m,ZSFC,62.0
1992-05-01,m,ZSFD,15.2
1992-05-01,m,ZSFE,26.0
1992-05-01,m,ZSFF,8.6
1992-05-01,m,ZSFG,618.0
1992-05-01,m,ZSFI,344.0
1992-05-01,m,ZSFJ,69.6
1992-05-01,m,ZSFK,273.0
1992-05-01,m,ZXDZ,10.9
1992-06-01,m,AGNH,301.0
1992-06-01,m,AGNI,3393.0
1992-06-01,m,AGNJ,3694.0
1992-06-01,m,AGNK,182.0
1992-06-01,m,AGNL,1784.0
1992-06-01,m,AGNM,1965.0
1992-06-01,m,AGNN,120.0
1992-06-01,m,AGNO,1609.0
1992-06-01,m,AGNP,1729.0
1992-06-01,m,AGNR,356.0
1992-06-01,m,AGNS,339.0
1992-06-01,m,AGNT,695.0
1992-06-01,m,AGNU,152.0
1992-06-01,m,AGNV,163.0
1992-06-01,m,AGNW,314.0
1992-06-01,m,AGNX,204.0
1992-06-01,m,AGNY,177.0
1992-06-01,m,AGNZ,381.0
1992-06-01,m,AGOJ,110.0
1992-06-01,m,AGOK,671.0
1992-06-01,m,AGOL,781.0
1992-06-01,m,AGOM,66.0
1992-06-01,m,AGON,443.0
1992-06-01,m,AGOO,509.0
1992-06-01,m,AGOP,44.0
1992-06-01,m,AGOQ,228.0
1992-06-01,m,AGOR,273.0
1992-06-01,m,AGOS,51.0
1992-06-01,m,AGOT,33.0
1992-06-01,m,AGOU,84.0
1992-06-01,m,AGOV,22.0
1992-06-01,m,AGOW,19.0
1992-06-01,m,AGOX,41.0
1992-06-01,m,AGOY,28.0
1992-06-01,m,AGOZ,14.0
1992-06-01,m,AGPA,43.0
1992-06-01,m,AGPK,69.0
1992-06-01,m,AGPL,672.0
1992-06-01,m,AGPM,741.0
1992-06-01,m,AGPN,32.0
1992-06-01,m,AGPO,132.0
1992-06-01,m,AGPP,164.0
1992-06-01,m,AGPQ,36.0
1992-06-01,m,AGPR,541.0
1992-06-01,m,AGPS,577.0
1992-06-01,m,AGPT,483.0
1992-06-01,m,AGPU,640.0
1992-06-01,m,AGPV,1123.0
1992-06-01,m,AGPW,244.0
1992-06-01,m,AGPX,349.0
1992-06-01,m,AGPY,594.0
1992-06-01,m,AGTD,238.0
1992-06-01,m,AGTF,291.0
1992-06-01,m,AGTO,529.0
1992-06-01,m,AIVZ,61.7
1992-06-01,m,AIWC,63.5
1992-06-01,m,AIWF,59.8
1992-06-01,m,AIWG,62.7
1992-06-01,m,AIWH,71.6
1992-06-01,m,AIWI,70.8
1992-06-01,m,AIWJ,64.9
1992-06-01,m,AIWK,75.6
1992-06-01,m,AIWL,74.5
1992-06-01,m,AIWM,59.7
1992-06-01,m,AIWN,67.7
1992-06-01,m,AIWX,67.1
1992-06-01,m,AIWY,40.0
1992-06-01,m,AIXA,33.5
1992-06-01,m,AIXB,36.6
1992-06-01,m,AIXC,36.2
1992-06-01,m,AIXD,30.7
1992-06-01,m,AIXE,33.1
1992-06-01,m,AIXF,43.4
1992-06-01,m,AIXG,36.7
1992-06-01,m,AIXH,40.0
1992-06-01,m,AIXR,26.7
1992-06-01,m,AIXS,16.5
1992-06-01,m,AIXT,17.5
1992-06-01,m,AIXU,26.5
1992-06-01,m,AIXV,19.9
1992-06-01,m,AIXW,20.6
1992-06-01,m,AIXX,27.1
1992-06-01,m,AIXY,12.4
1992-06-01,m,AIXZ,13.6
1992-06-01,m,AIYA,12.4
1992-06-01,m,AIYB,8.9
1992-06-01,m,AIYC,10.7
1992-06-01,m,AIYD,12.9
1992-06-01,m,AIYE,10.2
1992-06-01,m,AIYF,11.5
1992-06-01,m,AIYG,12.1
1992-06-01,m,AIYH,7.5
1992-06-01,m,AIYI,10.0
1992-06-01,m,AIYL,26.2
1992-06-01,m,AIYO,21.1
1992-06-01,m,AIYR,31.3
1992-06-01,m,AIYS,14.3
1992-06-01,m,AIYT,14.2
1992-06-01,m,AIYU,14.2
1992-06-01,m,AIYV,11.6
1992-06-01,m,AIYW,5.6
1992-06-01,m,AIYX,6.2
1992-06-01,m,AIYY,18.2
1992-06-01,m,AIYZ,22.7
1992-06-01,m,AIZA,22.4
1992-06-01,m,AIZB,54.3
1992-06-01,m,AIZC,63.2
1992-06-01,m,AIZD,59.0
1992-06-01,m,AIZE,58.4
1992-06-01,m,AIZF,65.8
1992-06-01,m,AIZG,62.6
1992-06-01,m,AIZH,50.6
1992-06-01,m,AIZI,60.3
1992-06-01,m,AIZJ,55.5
1992-06-01,m,BBFW,33.0
1992-06-01,m,BLUT,13.0
1992-06-01,m,BLUU,41.0
1992-06-01,m,HKKE,2365.0
1992-06-01,m,HKKH,13.4
1992-06-01,m,I468,7.8
1992-06-01,m,I469,11.9
1992-06-01,m,I46A,10.1
1992-06-01,m,I46B,33.1
1992-06-01,m,I46C,13.3
