LOCATION,INDICATOR,SUBJECT,Subject,MEASURE,FREQUENCY,TIME_PERIOD,OBS_VALUE
ISR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,16.683895
ISR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,11.445586
ISR,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,14.077371
ITA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,28.463589
ITA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,26.345005
ITA,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,27.383543
LTU,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,15.31151
LTU,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,13.743647
LTU,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,12.251558
LUX,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,8.425355
LUX,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,6.9064069
LUX,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,9.9734478
LVA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,10.923232
LVA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,15.100099
LVA,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,12.961889
MEX,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,8.6794901
MEX,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,34.974686
MEX,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,21.938206
NLD,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,8.1995153
NLD,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,7.2415915
NLD,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,6.3067675
NOR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,9.0045595
NOR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,9.3210125
NOR,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,9.1583672
NZL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,17.816946
NZL,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,13.294979
NZL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,8.9053802
OAVG,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,15.216765
OAVG,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,12.36592
OAVG,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,18.145027
POL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,13.662457
POL,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,15.646258
POL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,17.754728
PRT,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,14.903499
PRT,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,18.194384
PRT,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,16.540342
ROU,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,27.885714
ROU,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,23.641378
ROU,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,19.68
RUS,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,9.5536804
RUS,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,14.035404
RUS,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,18.664536
SVK,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,20.895922
SVK,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,13.66963
SVK,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,17.206007
SVN,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,14.600477
SVN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,13.160304
SVN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,16.138857
SWE,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,9.0771637
SWE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,8.9150543
SWE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,9.2483625
TUR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,15.084305
TUR,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,28.777969
TUR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,42.860466
USA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,12.942437
USA,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,15.563759
USA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,18.196678
ZAF,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,39.883278
ZAF,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,35.947517
ZAF,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,32.090534
AUS,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,13.619301
AUS,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,9.146492
AUS,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,11.35215
AUT,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,10.762677
AUT,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,10.957573
AUT,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,10.861573
BEL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,13.879575
BEL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,12.115662
BEL,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,12.989787
BRA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,16.685755
BRA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,31.520287
BRA,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,24.061462
CAN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,12.593034
CAN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,13.56813
CAN,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,13.088084
COL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,12.533899
COL,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,21.494843
COL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,30.515181
CRI,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,22.052027
CRI,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,14.655795
CRI,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,30.346474
CZE,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,11.624346
CZE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,17.691151
CZE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,5.8381457
DEU,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,11.633262
DEU,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,9.6113749
DEU,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,7.7783775
DNK,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,9.8796949
DNK,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,9.5337057
DNK,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,9.7030172
ESP,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,22.310101
ESP,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,21.675491
ESP,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,21.060247
EST,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,14.530252
EST,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,20.223307
EST,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,9.2212391
FIN,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,13.227513
FIN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,13.219616
FIN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,13.235294
FRA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,16.387989
FRA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,17.983927
FRA,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,17.187014
GBR,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,13.19285
GBR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,10.209829
GBR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,16.240204
GRC,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,23.541365
GRC,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,21.08843
GRC,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,26.093504
HUN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,19.294029
HUN,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,15.176572
HUN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,11.254341
IRL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,15.172675
IRL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,14.501605
IRL,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,14.839109
ISL,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,6.0769682
ISL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,5.2957106
ISL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,6.91361
ISR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,11.300838
ISR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,16.195866
ISR,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,13.757322
ITA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,24.581005
ITA,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,26.017776
ITA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,27.51738
LTU,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,11.18908
LTU,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,11.403278
LTU,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,11.604121
LVA,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,14.443724
LVA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,15.066759
LVA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,13.847227
MEX,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,34.539242
MEX,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,21.765724
MEX,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,8.6995153
NLD,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,7.6773062
NLD,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,6.4200978
NLD,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,7.0410328
NOR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,9.5346193
NOR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,9.2762899
NOR,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,9.4090204
NZL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,7.9976535
NZL,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,11.323588
NZL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,14.813295
OAVG,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,17.552034
OAVG,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,12.108505
OAVG,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,14.784765
POL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,18.525461
POL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,11.75423
POL,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,15.053272
PRT,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,16.865377
PRT,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,15.958133
PRT,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,17.785458
RUS,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,14.136364
RUS,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,18.606852
RUS,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,9.8186808
SVK,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,15.899045
SVK,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,20.338173
SVK,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,11.648554
SVN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,12.139197
SVN,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,11.576782
SVN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,11.050084
SWE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,8.2035742
SWE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,8.2575922
SWE,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,8.2297888
TUR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,41.529549
TUR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,15.213463
TUR,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,28.202929
USA,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,14.684249
USA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,16.66621
USA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,12.71403
ZAF,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2016,32.964859
ZAF,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2016,40.882618
ZAF,NEET,15_29,15-29 year-olds,PC_AGE,A,2016,36.885586
AUS,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,10.946128
AUS,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,12.79752
AUS,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,9.1421337
AUT,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,10.399541
AUT,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,11.20458
AUT,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,10.806797
BEL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,13.209764
BEL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,13.271736
BEL,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,13.241013
BRA,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,25.410463
BRA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,18.611273
BRA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,32.289501
CAN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,11.855824
CAN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,12.485582
CAN,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,12.175824
CHE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,8.1390152
CHE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,8.6444082
CHE,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,8.4002142
CHL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,22.906763
CHL,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,18.409889
CHL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,13.896786
COL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,31.542084
COL,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,22.186777
COL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,12.917067
CRI,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,14.607978
CRI,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,21.439997
CRI,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,29.000401
CZE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,16.879799
CZE,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,10.906657
CZE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,5.2091265
DEU,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,7.5986142
DEU,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,9.3432322
DEU,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,11.266782
DNK,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,12.522945
DNK,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,12.670604
DNK,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,12.825502
ESP,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,19.869802
ESP,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,19.182255
ESP,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,20.578487
EST,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,8.0869579
EST,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,11.751085
EST,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,15.684658
FIN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,11.875
FIN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,13.347458
FIN,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,12.605042
FRA,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,16.5467
FRA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,15.341704
FRA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,17.751417
GBR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,10.496338
GBR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,13.953552
GBR,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,12.191374
GRC,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,26.129379
GRC,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,22.752119
GRC,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,19.465551
HUN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,9.6961403
HUN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,18.559004
HUN,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,14.015918
IRL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,12.196678
IRL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,14.033002
IRL,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,13.105398
ISL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,7.1651626
ISL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,4.6744299
ISL,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,5.8689771
ISR,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,13.562289
ISR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,16.268541
ISR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,10.84923
ITA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,26.936104
ITA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,23.380524
ITA,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,25.112749
LTU,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,11.751871
LTU,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,11.22066
LTU,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,10.738941
LUX,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,7.899992
LUX,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,7.57865
LUX,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,7.7415361
LVA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,16.314308
LVA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,11.498924
LVA,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,13.85772
MEX,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,34.212479
MEX,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,21.198429
MEX,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,7.9044585
NLD,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,6.6247749
NLD,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,6.4852381
NLD,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,6.7676382
NOR,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,8.8167057
NOR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,9.3700161
NOR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,8.2957954
NZL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,13.879004
NZL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,8.5983067
NZL,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,11.173238
OAVG,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,11.2604
OAVG,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,16.676529
OAVG,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,13.921932
POL,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,13.255484
POL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,9.2894497
POL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,17.433571
PRT,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,13.198034
PRT,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,13.33446
PRT,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,13.467813
RUS,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,16.280907
RUS,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,8.6574764
RUS,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,12.401405
SVK,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,10.915872
SVK,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,16.216686
SVK,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,21.761681
SVN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,8.9481525
SVN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,13.018626
SVN,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,10.914832
SWE,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,8.0416346
SWE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,7.6928616
SWE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,8.4153671
TUR,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,27.224148
TUR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,39.89917
TUR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,15.083927
USA,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,13.660668
USA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,15.524874
USA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,11.80892
ZAF,NEET,15_29,15-29 year-olds,PC_AGE,A,2017,37.404079
ZAF,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2017,33.817757
ZAF,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2017,41.052662
ARG,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,26.619444
ARG,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,14.087866
ARG,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,20.400959
AUS,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,12.641664
AUS,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,10.842403
AUS,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,9.0891037
AUT,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,11.101415
AUT,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,11.570451
AUT,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,10.640327
BEL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,12.207232
BEL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,13.305344
BEL,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,12.750292
BRA,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,25.213869
BRA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,31.834452
BRA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,18.695797
CAN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,12.171429
CAN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,11.714116
CAN,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,11.947031
CHE,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,8.0663462
CHE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,7.883451
CHE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,8.2389259
COL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,13.601816
COL,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,23.115974
COL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,32.738213
CRI,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,23.131216
CRI,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,16.104504
CRI,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,30.963285
CZE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,16.027655
CZE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,4.2448997
CZE,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,9.991457
DEU,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,7.2420368
DEU,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,9.1876764
DEU,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,11.295937
DNK,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,12.030656
DNK,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,11.890738
DNK,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,12.164936
ESP,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,19.058907
ESP,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,18.716454
ESP,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,19.4114
EST,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,15.886582
EST,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,9.7599516
EST,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,12.717612
FIN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2018,13.006396
FIN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2018,10.901467
FIN,NEET,15_29,15-29 year-olds,PC_AGE,A,2018,11.945032
